ENSEMBL,ENTREZID,SYMBOL,gene_type,logFC_C9,logFC_C12,logFC_C15,P.Value_C9,P.Value_C12,P.Value_C15,pi_value_C9,pi_value_C12,pi_value_C15,pi_value_C9_C12_C15
ENSG00000179855,126326,GIPC3,protein_coding,0.505119935391697,0.509600019125089,1.05410621975577,0.47338405064381,0.474101341526186,0.0629521596314045,0.164056074525318,0.165176050726273,1.26597036101567,1.26597036101567
ENSG00000155970,286097,MICU3,protein_coding,1.09090591260635,-0.147791029574407,0.776438226749586,0.0695575290847825,0.801717177275653,0.0688840411384081,1.26289361587286,0.0141848073365253,0.902129120373933,1.26289361587286
ENSG00000205670,54065,SMIM11A,protein_coding,-0.155612525025137,0.841557275373724,0.994863159375568,0.801722964706189,0.163060766568005,0.0538902806200086,0.0149350173160491,0.662853025841768,1.26197352624202,1.26197352624202
ENSG00000003249,79007,DBNDD1,protein_coding,1.09157811000154,-0.371944301003781,0.332146992374482,0.070751007705221,0.527938146265547,0.442777021143596,1.25560668186308,0.103183656098278,0.117518563476769,1.25560668186308
ENSG00000204536,54535,CCHCR1,protein_coding,0.537343764534723,-0.179907447060615,0.124188053849168,0.00462802258211341,0.296581161462131,0.361059790850558,1.25448518717537,0.0949653042437062,0.054943387293946,1.25448518717537
ENSG00000122877,1959,EGR2,protein_coding,0.164738008556318,-0.747653310076869,-0.693129892630324,0.695880894468532,0.0407079344614805,0.0181980574464089,0.0259404848449377,1.03947804789188,1.20602866299313,1.25364032030975
ENSG00000241404,80864,EGFL8,protein_coding,-0.133111499183709,0.682509843499625,0.912081626202008,0.810623611202972,0.206328599934196,0.0424616126063676,0.0121372064122769,0.467819935316756,1.25137919823676,1.25137919823676
ENSG00000163359,1293,COL6A3,protein_coding,-0.056774508096475,1.00418338525793,0.834527310265983,0.913378187506436,0.0572979014353288,0.0657321581660356,0.00223404078748233,1.24705646818464,0.986596636271027,1.24705646818464
ENSG00000278224,29964,PRICKLE4,protein_coding,-0.243883669424983,-1.11453539428421,-0.782869384273602,0.755855673428929,0.0760894161039353,0.108604439808258,0.0296467726819304,1.24680371652197,0.754805411540732,1.24680371652197
ENSG00000124019,79843,FAM124B,protein_coding,0.151988923777326,0.543866006288272,0.8108337157954,0.739850058129705,0.220187791033922,0.0290258390688495,0.0198887063423958,0.357432418827755,1.24642592635647,1.24642592635647
ENSG00000250486,152756,FAM218A,protein_coding,0.182705185121707,0.42007063695831,0.90977092554932,0.7564301816556,0.444628110190725,0.0430639083269623,0.0221495599004081,0.147866159660517,1.24264387779706,1.24264387779706
ENSG00000270106,100303453,TSNAX-DISC1,protein_coding,1.5104017458149,-0.700518110199755,-0.327557557830572,0.152792607130134,0.505154100820095,0.687456295749804,1.23233324793951,0.207756941064325,0.0533115996642238,1.23233324793951
ENSG00000166928,84689,MS4A14,protein_coding,-0.818434577656764,0.0503654618637386,-0.46398982645025,0.0313379072836016,0.865026220149482,0.0808154273136787,1.23086832148101,0.00317154981296618,0.506911542380391,1.23086832148101
ENSG00000196724,147686,ZNF418,protein_coding,0.761474066588842,0.17099054258924,0.727015770491603,0.0581950558298638,0.664292622150935,0.0202827910144759,0.940507212381324,0.0303748576120685,1.23074484797802,1.23074484797802
ENSG00000226288,143502,OR52I2,protein_coding,-0.880748181556469,0.391519107799818,-0.269069070145098,0.0400515734422219,0.265397244692587,0.391974004434996,1.23074026192936,0.225555563642007,0.109441889297571,1.23074026192936
ENSG00000183742,346389,MACC1,protein_coding,0.855152226335405,-0.44126243089192,0.203421000900363,0.0366765390298287,0.247282501578856,0.467197166839717,1.22766650132879,0.267760961785966,0.0672306000158648,1.22766650132879
ENSG00000106714,79937,CNTNAP3,protein_coding,-0.380402221941108,-0.606197745909157,-0.886779545731513,0.533913359779951,0.236773961980076,0.0418038222216637,0.103670717760902,0.379277354454099,1.22267745613856,1.22267745613856
ENSG00000162994,130162,CLHC1,protein_coding,0.693770901202081,0.42121948058851,0.723778963043701,0.0595341881550893,0.251637509756181,0.0208441730228763,0.850031394090367,0.252405083744595,1.21668353277546,1.21668353277546
ENSG00000196878,3914,LAMB3,protein_coding,0.839783160587633,-0.987954628530146,0.207843958924354,0.147367092900972,0.0590505978083425,0.564048622380347,0.6983632427553,1.21397464160108,0.0516873542528606,1.21397464160108
ENSG00000249931,653125,GOLGA8K,protein_coding,-1.32181444414374,0.501536592851738,-0.274360585307475,0.122148960471319,0.445870383339165,0.647353367556962,1.20696228405982,0.175934710733989,0.0518153528647282,1.20696228405982
ENSG00000100298,164668,APOBEC3H,protein_coding,-0.0512816164799706,-0.933162416399725,-0.937826016777569,0.94237525181663,0.123124361745446,0.0517142478647623,0.00132184149144861,0.848856798324649,1.20640981028439,1.20640981028439
ENSG00000198746,63906,GPATCH3,protein_coding,0.504801656622285,-0.240154816249738,0.0665078341084446,0.00408309056236943,0.128805157524026,0.589827760699114,1.20597670411836,0.213753816056312,0.0152485697582901,1.20597670411836
ENSG00000157578,150082,LCA5L,protein_coding,-1.16223715902674,0.603316496789236,-0.393458635957875,0.0917012806889632,0.279264889492359,0.447597070052942,1.20596586605892,0.334227482496256,0.137361432313717,1.20596586605892
ENSG00000263155,100820829,MYZAP,protein_coding,-0.795006974514099,1.20016406402396,0.85608313037492,0.300928829114812,0.0990125501400595,0.185144969282744,0.414624920169167,1.20533647562936,0.627070691917942,1.20533647562936
ENSG00000142156,1291,COL6A1,protein_coding,0.750853135481085,0.131804159492925,0.832067279180494,0.146439542023016,0.795533698484553,0.0357107017138764,0.626468034959799,0.0130936122459635,1.20416911092923,1.20416911092923
ENSG00000165655,84858,ZNF503,protein_coding,-0.5080155363887,-0.69500903333657,-0.953348958222269,0.497631947146969,0.253655148646772,0.0547889146562412,0.1539753161405,0.414056022695063,1.20246600298757,1.20246600298757
ENSG00000176927,374786,EFCAB5,protein_coding,-1.09988507188811,0.43002622298245,-0.473337679200634,0.0809065190918668,0.396874782328099,0.310118278943912,1.2010926283875,0.172589517592556,0.240679256935708,1.2010926283875
ENSG00000133315,28992,MACROD1,protein_coding,0.994454519551933,-0.303125711676661,0.52536834052398,0.0619932521888393,0.550312418853093,0.170469553723009,1.20095854939655,0.0786279864148672,0.403668432904552,1.20095854939655
ENSG00000152495,814,CAMK4,protein_coding,0.832589190458616,-0.392574126114451,0.252892430939784,0.0361525399484457,0.261529872578452,0.387320688470318,1.20047803703683,0.228666065765541,0.104173803279082,1.20047803703683
ENSG00000274641,8348,HIST1H2BO,protein_coding,1.00192424803362,-0.153233255633425,0.480835227312077,0.0635234862393468,0.77050613028459,0.239234718581037,1.19936912663621,0.0173496670587956,0.298683203999205,1.19936912663621
ENSG00000188582,344838,PAQR9,protein_coding,-0.709885311679297,1.1706479892185,0.799649145964538,0.328124364806426,0.0948584485969939,0.190143218926005,0.343557174444843,1.19748390321433,0.57648238917375,1.19748390321433
ENSG00000087085,43,ACHE,protein_coding,-1.34122447294207,0.468332418623384,-0.137951092381529,0.128559387886639,0.515128675684085,0.826310523478301,1.1948917917339,0.134919204604653,0.0114301745179209,1.1948917917339
ENSG00000091513,7018,TF,protein_coding,-0.929394872515578,0.0150543294150333,-0.584373642160235,0.0519375202440922,0.967679076133002,0.0841545178150182,1.19382517669805,0.000214804949614841,0.628156413804434,1.19382517669805
ENSG00000167634,199713,NLRP7,protein_coding,1.05947767105058,-0.263987489200802,0.413072376015387,0.0758200468202924,0.644195377651576,0.348666531238436,1.18684378760685,0.0504169631314511,0.189017680677774,1.18684378760685
ENSG00000261915,NA,NA,protein_coding,0.417723402669331,1.35783034827306,1.44969522043064,0.709808646573471,0.248411526890923,0.152207055633144,0.0621817687687667,0.821254161112139,1.18522038481343,1.18522038481343
ENSG00000204219,6920,TCEA3,protein_coding,1.04829425304171,-0.376856057360958,0.512793710798617,0.0743669113017218,0.502500248352141,0.20692581249341,1.18312612801321,0.112628602930369,0.350845934690882,1.18312612801321
ENSG00000068615,65055,REEP1,protein_coding,-0.0149752642694346,-0.466765504626996,-0.779069233562806,0.974676186239423,0.247407482878511,0.0303283926869141,0.000166819123232497,0.283133966133231,1.18274442856124,1.18274442856124
ENSG00000240505,23495,TNFRSF13B,protein_coding,1.08333992507618,-0.732146747899136,0.3643019048923,0.0811072551083471,0.21052332072577,0.362787435018729,1.18185917860178,0.495443549221562,0.160419528856826,1.18185917860178
ENSG00000255833,497189,TIFAB,protein_coding,0.862260884572406,-0.379970651126409,0.288710284214845,0.0427342355978031,0.342660544280065,0.322285752265726,1.18062834916415,0.176737990640935,0.141975849914256,1.18062834916415
ENSG00000176020,386724,AMIGO3,protein_coding,1.38569092524719,-1.76650279878281,0.187658335117457,0.374784439501732,0.21500655107934,0.811945704981088,0.590607036505468,1.17922595312201,0.0169780146495991,1.17922595312201
ENSG00000196565,3048,HBG2,protein_coding,-1.76678331454561,-0.155564126083737,-1.30578521643176,0.215555554991145,0.908071231536337,0.242848051815636,1.17745645137855,0.00651503850005345,0.802620961281058,1.17745645137855
ENSG00000178096,51027,BOLA1,protein_coding,0.706246551152818,-0.315340874345015,0.145924462479045,0.0219233071203536,0.271337870533773,0.502821321383451,1.17172936760663,0.178637321885025,0.0435710475185075,1.17172936760663
ENSG00000133195,201266,SLC39A11,protein_coding,0.28583923331111,0.227964555887723,0.446074866917926,0.128961103390253,0.190156161592873,0.00249888963350663,0.254265791672017,0.164337276975858,1.16079962702454,1.16079962702454
ENSG00000172456,55277,FGGY,protein_coding,-0.643839584730483,0.0534681809060498,-0.398721303231695,0.0158944472499768,0.801602640605566,0.0333874437453447,1.15810939579332,0.00513513012176222,0.588678842855772,1.15810939579332
ENSG00000169184,4330,MN1,protein_coding,-0.0308573739157869,-0.809023958196308,-0.984226824162194,0.966828987034156,0.201808825570206,0.0667303773701445,0.000452070934402272,0.562320066964253,1.15713226825531,1.15713226825531
ENSG00000154764,7476,WNT7A,protein_coding,1.17530232527878,-0.858569382988752,0.125034855852339,0.103625123297853,0.207575189322636,0.784409273743591,1.15712620394546,0.586252258849375,0.0131858358648254,1.15712620394546
ENSG00000124257,140825,NEURL2,protein_coding,1.39075919374218,-0.777996235921848,0.65819759975193,0.147429528773514,0.399901997116131,0.302647538903799,1.15629878186118,0.309678621919104,0.341645924209577,1.15629878186118
ENSG00000184371,1435,CSF1,protein_coding,0.0823444351348717,0.602275147205059,0.675935686761521,0.817037503121968,0.0810298678062506,0.0196817758305619,0.00722638362271067,0.657295914746734,1.15310283178175,1.15310283178175
ENSG00000074803,6557,SLC12A1,protein_coding,-1.69942696544932,-0.708738334785706,-1.76991191212438,0.478520979622407,0.66068136743452,0.223878202641595,0.543984900854964,0.127578528360611,1.15042183737504,1.15042183737504
ENSG00000177732,6666,SOX12,protein_coding,0.710272628593536,-0.407656457811692,0.0777341925322079,0.0240899032881587,0.158934762778083,0.720552246906069,1.14933826793618,0.325628274593967,0.0110642592318628,1.14933826793618
ENSG00000110811,10536,P3H3,protein_coding,1.08933643186949,-0.867814874491102,0.138819901811414,0.088104361634419,0.14429117830054,0.737107009678943,1.14925275827757,0.729624224854865,0.0183893972585006,1.14925275827757
ENSG00000083814,79891,ZNF671,protein_coding,0.578534473254142,-0.215240777847243,0.250846254426656,0.0103908569989783,0.28946526925708,0.119543923406855,1.14743555608356,0.115886395994729,0.231398770135532,1.14743555608356
ENSG00000197646,80380,PDCD1LG2,protein_coding,0.75750945115869,-0.844705269484596,-0.125556105123534,0.103071937242138,0.0438398214577575,0.669475632580696,0.747555444644331,1.14722060091363,0.0218800629991804,1.14722060091363
ENSG00000147180,7552,ZNF711,protein_coding,0.915730156385714,0.00943333471478958,0.687197067369163,0.0561444543100716,0.983793213223483,0.0603700239324184,1.14529742000103,6.69406202106837e-05,0.837815994239495,1.14529742000103
ENSG00000248871,407977,TNFSF12-TNFSF13,protein_coding,1.73261281546676,-0.981450115475026,0.862122300383394,0.218463382421281,0.472694490385652,0.379320831169091,1.14460101119107,0.319382966300959,0.36294771783218,1.14460101119107
ENSG00000092068,23428,SLC7A8,protein_coding,0.783920505573932,0.357330204018648,1.02694348902286,0.290018258495325,0.633805484714195,0.0770424861189209,0.421415798967503,0.0707671053932542,1.14326508145534,1.14326508145534
ENSG00000198937,154467,CCDC167,protein_coding,0.873586965727611,0.0280088738896592,0.502464015788623,0.0496906029719723,0.949013757355044,0.149735864797537,1.13891780746336,0.000636571451306924,0.414369092562336,1.13891780746336
ENSG00000113231,8622,PDE8B,protein_coding,-0.690950444684179,0.276148609022561,-0.23410011400829,0.0225283653918822,0.26329932151494,0.284266145454349,1.13818215913465,0.160041998159834,0.127883006849288,1.13818215913465
ENSG00000283088,NA,NA,protein_coding,0.11755665474503,1.35921363702076,1.13521738970476,0.896224606548556,0.14625218489327,0.173213518711558,0.00559371433324176,1.13480425396791,0.86437519944243,1.13480425396791
ENSG00000144893,116931,MED12L,protein_coding,-0.360767121029729,0.697507246023868,0.515795135233607,0.278767785791858,0.0236149038181068,0.0536643751649941,0.200138235276554,1.13471442663927,0.655221741667917,1.13471442663927
ENSG00000105492,946,SIGLEC6,protein_coding,0.583623567950229,-1.01794863304284,-0.531426499894208,0.358713278906759,0.0767993703708217,0.195690126969924,0.259859879676903,1.13464864680095,0.376479051903886,1.13464864680095
ENSG00000196557,8912,CACNA1H,protein_coding,1.05026505069725,-0.852792028248855,0.298350168357319,0.0837649208342035,0.129289175765177,0.444546620439481,1.13107015161941,0.757652701763716,0.105043928950186,1.13107015161941
ENSG00000260729,NA,NA,protein_coding,-0.760702626899714,0.937186689310362,0.169098589378363,0.163029933464536,0.0624440753493649,0.711132119072974,0.599230295156544,1.12884957786846,0.0250349963619076,1.12884957786846
ENSG00000215472,100526842,RPL17-C18orf32,protein_coding,1.73194171256505,-0.120222273900918,1.19787662832029,0.222961482454248,0.933921066327242,0.250684775918313,1.12882792138266,0.00356937865399732,0.719770573251186,1.12882792138266
ENSG00000151023,219670,ENKUR,protein_coding,-0.823002121251914,0.377978193292576,-0.0903479201590185,0.0430183257510193,0.25900300762465,0.759153695501404,1.12450606466858,0.2217579889596,0.010811961762822,1.12450606466858
ENSG00000143147,23432,GPR161,protein_coding,-0.795552196053924,0.211852696402019,-0.36526578482419,0.0387340647956543,0.490689657680743,0.188249525714328,1.12324565502906,0.0655033910106087,0.264914894623522,1.12324565502906
ENSG00000169507,151258,SLC38A11,protein_coding,-0.608118083905538,-0.0248703748518767,-1.04593128792127,0.438988282143056,0.968904199924231,0.0850570984834917,0.217430840433513,0.000341200690323034,1.11944920852816,1.11944920852816
ENSG00000165905,120071,LARGE2,protein_coding,0.909231380942726,-0.468196911028765,0.159884313535649,0.0588307719359495,0.300568661025644,0.634249685849534,1.11871415689948,0.244425148619548,0.0316154824633887,1.11871415689948
ENSG00000185013,93034,NT5C1B,protein_coding,0.18836026662786,-0.54620403443577,-0.739659258171489,0.686465029997472,0.186201211935501,0.0312361160875074,0.0307745983018492,0.398738501870785,1.11344086581955,1.11344086581955
ENSG00000169116,25849,PARM1,protein_coding,0.883804392716508,-0.0512070385746092,0.591127808006297,0.055290458321006,0.908118403279797,0.0832253672485874,1.11125128529009,0.00214339980167832,0.638266869299359,1.11125128529009
ENSG00000143228,83540,NUF2,protein_coding,-0.0667991793429754,0.91365326610012,0.786009138636567,0.891708986324941,0.0614508291570665,0.0643771699018186,0.00332505317591447,1.10686558055608,0.936347628368408,1.10686558055608
ENSG00000102878,3299,HSF4,protein_coding,0.860154721732819,-0.032364905091701,0.81428016222986,0.118972445271036,0.952057938852521,0.0438076181431518,0.795259154992246,0.000690557720024092,1.10615917881704,1.10615917881704
ENSG00000228253,4509,ATP8,protein_coding,0.0999511684831501,-0.873074366523026,-0.598118661046507,0.849750180944094,0.0541729094861683,0.0812503424877787,0.00706742061196116,1.1055023376289,0.652053891503204,1.1055023376289
ENSG00000105784,154661,RUNDC3B,protein_coding,0.0623625958893313,-0.74964293530993,-0.466831714846431,0.880114019708775,0.0340954920824118,0.0880995471596371,0.0034586957280187,1.09995335581746,0.492519747993753,1.09995335581746
ENSG00000168702,53353,LRP1B,protein_coding,1.26451836350482,-0.745913192946132,-0.287710553179809,0.135251220245778,0.356174587363687,0.644890220272774,1.09868791796988,0.334420535523611,0.0548129484790901,1.09868791796988
ENSG00000138161,50624,CUZD1,protein_coding,-0.765073408626638,0.041728029503469,-0.598966862810348,0.0366694021915152,0.884706604650867,0.0254619942625691,1.09841296263607,0.00221996165412075,0.954817618604125,1.09841296263607
ENSG00000185527,5148,PDE6G,protein_coding,1.06887779455641,-0.544145330359012,0.422193579873235,0.0938666006970102,0.368564139886677,0.344556577152654,1.09826007948826,0.235879884664779,0.195365627280292,1.09826007948826
ENSG00000127083,4958,OMD,protein_coding,-1.11429145429955,0.206435291291536,-0.266575267779985,0.103595864647514,0.696297365826781,0.570273520335693,1.09719552732387,0.0324527111236812,0.0650221845858536,1.09719552732387
ENSG00000161653,162417,NAGS,protein_coding,0.722275253038612,-0.417647168532011,0.0291274459184879,0.0304319541328759,0.176939186599101,0.901490613974494,1.0954533230932,0.314144165586717,0.00131186493889725,1.0954533230932
ENSG00000108797,8506,CNTNAP1,protein_coding,0.728776116653651,0.00678334995620611,0.669379474099615,0.0634836696233301,0.985660840043566,0.0232201908044796,0.872591321303808,4.25485454309537e-05,1.09385590205201,1.09385590205201
ENSG00000142945,11004,KIF2C,protein_coding,1.06772423235755,-0.290116851079104,0.259487260668382,0.0960275603035045,0.641337317488339,0.588197331976161,1.08652056161313,0.0559674539763874,0.059805832339198,1.08652056161313
ENSG00000196126,3123,HLA-DRB1,protein_coding,0.902077326156946,-0.194158009613252,0.398877211071072,0.0625753457422585,0.65266786671535,0.263028870202612,1.0857373309232,0.0359789875410036,0.231347418451698,1.0857373309232
ENSG00000156510,80201,HKDC1,protein_coding,0.579576240268469,0.467250250040682,0.950260000409197,0.378517480431348,0.481277961619398,0.0720892038943339,0.244531364271977,0.148400560006258,1.08532023619413,1.08532023619413
ENSG00000141854,113230,MISP3,protein_coding,-0.597675856661279,0.74816504314777,0.252319411487215,0.122815041745109,0.0355020513111857,0.421010776759349,0.544332353970323,1.08464969211837,0.094798115446907,1.08464969211837
ENSG00000162373,79656,BEND5,protein_coding,1.01956678234658,0.125712293527275,0.967789746512439,0.158951531057213,0.862371022656886,0.076100196782558,0.814363963970535,0.00808403526859294,1.08258337262619,1.08258337262619
ENSG00000112357,5191,PEX7,protein_coding,-0.146557147612497,0.759809338958896,0.601860505025394,0.699182385031144,0.0377069800401508,0.0545891870188568,0.0227763762131717,1.08164804828084,0.760085643549478,1.08164804828084
ENSG00000133142,79921,TCEAL4,protein_coding,0.747123154619372,-0.305956651565091,0.0776261752856016,0.0360252441768735,0.357055770474764,0.760654329836928,1.07839238148528,0.136843378605353,0.00922297223742835,1.07839238148528
ENSG00000091129,4897,NRCAM,protein_coding,0.392261701994422,0.539217205874743,0.93725715491983,0.549453946408342,0.405451560882901,0.0707730254762567,0.10201499206788,0.211406049527942,1.07796966948993,1.07796966948993
ENSG00000091986,151887,CCDC80,protein_coding,-0.753280855476457,-0.130039810887734,-0.770674316509363,0.164952966764468,0.757230940015176,0.0402723270803949,0.589547630078472,0.0157051224389684,1.07508548841057,1.07508548841057
ENSG00000109927,7007,TECTA,protein_coding,-1.01856304831481,0.314282574565557,-0.285540993587977,0.088538619972383,0.518202131206947,0.510868417650007,1.07241167719484,0.0897279281069934,0.0832897222466491,1.07241167719484
ENSG00000076864,5909,RAP1GAP,protein_coding,-1.13363980235996,1.39269497332811,0.483317898458008,0.300421183190673,0.170472336474017,0.589550506690808,0.59206543355034,1.07007173232782,0.110911299823802,1.07007173232782
ENSG00000172260,257194,NEGR1,protein_coding,-0.555525401059073,0.714892570493712,0.347691522511475,0.139329372318927,0.0319050031519198,0.232722588736082,0.475506033142634,1.06958023410684,0.22014487229173,1.06958023410684
ENSG00000107742,9806,SPOCK2,protein_coding,0.631738321350146,-0.355267198084897,0.126629807585554,0.0202866538821975,0.137531484312935,0.530753527746608,1.06940004791204,0.306097461096495,0.0348367604728148,1.06940004791204
ENSG00000182010,219790,RTKN2,protein_coding,0.753183490688769,-0.686365424744953,-0.216980106650413,0.0381321842814454,0.0408303390343598,0.374507243580917,1.06854768233878,0.953373252724561,0.0925506465036511,1.06854768233878
ENSG00000113088,3003,GZMK,protein_coding,0.820636742836184,-0.578942599536346,0.0326267224605639,0.0498936497958613,0.12883030946049,0.911480834855633,1.06843188533763,0.515248463671855,0.00131330579362121,1.06843188533763
ENSG00000113790,1962,EHHADH,protein_coding,0.692759663406367,0.109436234301314,0.65179460988804,0.0639007850992968,0.761386002636168,0.0232055723976683,0.82749712696474,0.0129567151669351,1.06529813875939,1.06529813875939
ENSG00000071909,140469,MYO3B,protein_coding,1.51826654363015,-0.502107891018697,1.07313373543886,0.199064706513529,0.660650262176812,0.194608381722411,1.06431354988361,0.0903936743858714,0.762824730517745,1.06431354988361
ENSG00000008226,9940,DLEC1,protein_coding,-0.625254336674821,0.188112673401706,-0.205920156841339,0.020297753890943,0.40088915081246,0.290280652522065,1.0582754890466,0.0746761596043461,0.110616583023325,1.0582754890466
ENSG00000106976,1759,DNM1,protein_coding,-0.272414390038217,0.787748619427402,0.399979544226328,0.50530058946674,0.0453699304190056,0.248362811600441,0.0807572990825264,1.05812906438454,0.241952998968297,1.05812906438454
ENSG00000181690,5324,PLAG1,protein_coding,0.520199848915756,0.311782365981567,0.756204298833692,0.273611561070729,0.499629885180152,0.0399572639252804,0.292802577223977,0.0939561124565156,1.05747931122109,1.05747931122109
ENSG00000178175,167465,ZNF366,protein_coding,0.773782411948597,-0.687981379422477,-0.00908851195553972,0.0433152081414617,0.0514617188377954,0.971856505086034,1.05494367527389,0.886474817162184,0.000112678044801949,1.05494367527389
ENSG00000175449,317671,RFESD,protein_coding,-0.249626383907991,0.554571186376642,0.549047524622723,0.364699718294888,0.0327105235003029,0.0120591842946038,0.109352475063583,0.8237115182354,1.05344763979747,1.05344763979747
ENSG00000275954,84218,TBC1D3F,protein_coding,-0.759760764459193,-0.785502105493729,-1.29489058989037,0.563310600024178,0.467817997612541,0.153957369338973,0.189371948114521,0.259155269505331,1.05222746956991,1.05222746956991
ENSG00000106686,55064,SPATA6L,protein_coding,-0.0504341674976607,-0.522227227712321,-0.707145851063231,0.913473768711556,0.194000841587104,0.0328073509656045,0.00198226045035872,0.371928344284376,1.04942483379031,1.04942483379031
ENSG00000274997,85235,HIST1H2AH,protein_coding,0.981663714943411,-0.143818672024018,0.468688645332051,0.0854808230032844,0.794353760809359,0.279537616325782,1.0485457450427,0.0143798600663119,0.259447165808573,1.0485457450427
ENSG00000160321,7757,ZNF208,protein_coding,1.07316413927824,0.0380351494314113,0.97819937169136,0.162078886411745,0.959913318917944,0.0847745854622529,0.848093240370442,0.000675807865412452,1.04836984352444,1.04836984352444
ENSG00000162148,220004,PPP1R32,protein_coding,-0.366730653055047,0.725560082425701,0.227199676730817,0.313003101965241,0.0359505949853644,0.456088229126828,0.184997776111141,1.04792201390913,0.0774639878864513,1.04792201390913
ENSG00000274944,100527950,GJA9-MYCBP,protein_coding,1.14186744858215,-1.13944647022974,-0.204691504707488,0.142746006876268,0.12037761834934,0.67025471312264,0.965375884461934,1.04766890353849,0.0355672211262906,1.04766890353849
ENSG00000271793,NA,NA,protein_coding,-0.355834552090762,-0.0400148118774781,-1.15336950671603,0.705633360533515,0.959204943348076,0.123706800070592,0.0538807863718699,0.000723811595130891,1.04680557685223,1.04680557685223
ENSG00000176293,7694,ZNF135,protein_coding,1.03112219481751,-0.259111750718352,0.487093493877775,0.0970319570968742,0.66447112761629,0.277680911838105,1.04461464422059,0.0459985246714219,0.271045109995203,1.04461464422059
ENSG00000137269,55227,LRRC1,protein_coding,-0.355432942756478,-0.176589614840642,-0.599506104998238,0.304853274461987,0.540999901287801,0.0181467507189175,0.183371102336971,0.0471146061866551,1.04386070543574,1.04386070543574
ENSG00000283378,100289279,CNTNAP3C,protein_coding,0.54752826589502,-1.08591784577646,-0.6500487079849,0.477231905236256,0.109643776603644,0.208570424704785,0.175904695827507,1.04249852172896,0.442518886265918,1.04249852172896
ENSG00000162614,91624,NEXN,protein_coding,-0.556769128807055,0.387969059244273,-0.0862064485051568,0.0137723565147219,0.0443996363047661,0.605479239919691,1.03614275178152,0.524774936789061,0.018784449174658,1.03614275178152
ENSG00000268975,100529262,MIA-RAB4B,protein_coding,0.824240124419173,1.51658711517089,1.35529849962977,0.434503548761927,0.207755969340854,0.201290634472234,0.298380424490548,1.03498955203244,0.943526872723391,1.03498955203244
ENSG00000167034,4824,NKX3-1,protein_coding,1.51813169015583,-0.687262103008047,0.739674838088856,0.208483274132871,0.558259206021896,0.376890977863402,1.03373956145621,0.173990096188912,0.313462552942947,1.03373956145621
ENSG00000235169,388588,SMIM1,protein_coding,-1.12673547929802,0.610696271387749,-0.0589298743424946,0.121034088056638,0.316435106676511,0.913297767712032,1.03332042960995,0.305174294891478,0.00232110654588677,1.03332042960995
ENSG00000180071,253650,ANKRD18A,protein_coding,1.05829678652965,-0.0693702157489383,0.830260063578302,0.105773554935944,0.913842510334501,0.0812646600384442,1.03249857911862,0.00271436242078591,0.90506506487209,1.03249857911862
ENSG00000285238,NA,NA,protein_coding,1.66324320382084,0.660133135093321,0.423492113212524,0.240037262393009,0.661584420556467,0.757892908610237,1.03074729865782,0.118437608460424,0.0509851287644151,1.03074729865782
ENSG00000178947,399668,SMIM10L2A,protein_coding,0.801885703848959,-0.0157173241923527,0.40104237606588,0.0518501741521498,0.968319939117848,0.194563120213431,1.03062342492431,0.00021974587889449,0.285116857319889,1.03062342492431
ENSG00000169758,123591,TMEM266,protein_coding,-0.787174833759216,0.471389218017716,-0.188790058688261,0.0490624520002815,0.154080481753727,0.533621450754186,1.03060924210836,0.382887010628617,0.0514956452235851,1.03060924210836
ENSG00000177076,340485,ACER2,protein_coding,-0.648881259332627,0.473612643939171,0.0207102433242892,0.0258121196962461,0.0612714351128934,0.923998249210422,1.03053785682237,0.574369920128319,0.000710958871319973,1.03053785682237
ENSG00000136158,10253,SPRY2,protein_coding,0.827565870299366,-0.3334907482933,0.384825932482746,0.0568790509203036,0.415426407474044,0.206394423397982,1.03035894933878,0.127228688089191,0.263721997019546,1.03035894933878
ENSG00000163833,51725,FBXO40,protein_coding,-0.723085776708457,0.122729783845913,-0.158762198808542,0.0376987164069465,0.658316289644042,0.506918397252336,1.02943801276543,0.0222834821016121,0.0468446834792908,1.02943801276543
ENSG00000197093,79690,GAL3ST4,protein_coding,0.563172289728394,0.343875241107844,0.85580521601637,0.33427976429467,0.555036161123248,0.0629031773087498,0.268008011811847,0.0879215819212392,1.02810226987583,1.02810226987583
ENSG00000278272,8352,HIST1H3C,protein_coding,1.07334061506016,-0.439307525197443,0.309807056036742,0.110538485050929,0.493614577506148,0.519630290805013,1.02663579939945,0.134696969077025,0.0880798625283354,1.02663579939945
ENSG00000121753,576,ADGRB2,protein_coding,0.094826694357373,0.681387584549829,0.900571441870904,0.878490956807033,0.263738178705609,0.0724736490220084,0.00533520630956613,0.394405529522334,1.02648922520495,1.02648922520495
ENSG00000171097,883,KYAT1,protein_coding,0.602829018140389,-0.228826430005364,0.251243997216434,0.0200239255889997,0.338395950744121,0.171711311058694,1.0238754144278,0.10767996123271,0.19225218198821,1.0238754144278
ENSG00000002933,55365,TMEM176A,protein_coding,-0.642731189336294,-0.331616116989335,-1.07824361471287,0.50418750350118,0.668598283128843,0.112406987646762,0.191153347873164,0.0579780185726653,1.02347605310412,1.02347605310412
ENSG00000146006,26045,LRRTM2,protein_coding,-0.991680002469572,0.57608351100309,-0.0702324758546944,0.0932164521454332,0.223423564696232,0.870502969520388,1.02193361122954,0.374956064342733,0.00423008397438991,1.02193361122954
